# t,ab_pd,lp,py
1.025000000000000000e+01 -4.799153104471049858e+01 -5.021039272962432420e+01 -5.081764550894728671e+01
1.050000000000000000e+01 -4.796537644097625019e+01 -4.981892575300543058e+01 -5.079075489952363398e+01
1.075000000000000000e+01 -5.032797539217186511e+01 -5.097282208186894081e+01 -5.016226750674228185e+01
1.100000000000000000e+01 -4.959109180155204655e+01 -4.996503338662979843e+01 -4.898840402348058376e+01
1.125000000000000000e+01 -4.806377584636932454e+01 -5.094082995158620264e+01 -4.887017852368964554e+01
1.150000000000000000e+01 -4.829710844982243856e+01 -4.897579402908712609e+01 -4.974900471567790561e+01
1.175000000000000000e+01 -4.950063539985431760e+01 -5.136670810493910011e+01 -4.893375723743724137e+01
1.200000000000000000e+01 -4.888740034980121862e+01 -5.022142972440038733e+01 -4.779411923820524066e+01
1.225000000000000000e+01 -4.857093798231831983e+01 -5.106031588812891187e+01 -5.003104201449110633e+01
1.250000000000000000e+01 -4.941503093183046502e+01 -5.053946935282257158e+01 -4.900428377146450032e+01
1.275000000000000000e+01 -4.851634100941732441e+01 -5.162323471460651092e+01 -5.045300195908494345e+01
1.300000000000000000e+01 -4.612190098936818572e+01 -4.962118221053988520e+01 -4.904479253957435958e+01
1.325000000000000000e+01 -5.019445705600224272e+01 -5.081859571640147522e+01 -4.990992047185536507e+01
1.350000000000000000e+01 -4.883327644444284488e+01 -5.025326591586615876e+01 -4.857199189239142356e+01
1.375000000000000000e+01 -5.022164009844160404e+01 -5.110414549024572040e+01 -5.034877940132403751e+01
1.400000000000000000e+01 -4.631327976580949723e+01 -5.169187458384859468e+01 -4.851112217608512367e+01
1.425000000000000000e+01 -4.906032542536667762e+01 -5.187915397653218719e+01 -4.873621192519282630e+01
1.450000000000000000e+01 -4.935990859858562629e+01 -5.066967367612735984e+01 -5.012327504378997389e+01
1.475000000000000000e+01 -4.882003610207813438e+01 -5.191558538473446305e+01 -4.948014945268208464e+01
1.500000000000000000e+01 -4.903707348305312053e+01 -5.042730287009595003e+01 -4.935925271055036490e+01
1.525000000000000000e+01 -5.052483820616799193e+01 -5.132830165106985731e+01 -4.924725914026906537e+01
1.550000000000000000e+01 -4.969546416323329652e+01 -5.110976386636465207e+01 -4.950641072673915488e+01
1.575000000000000000e+01 -4.900522790914801874e+01 -4.982881968569176934e+01 -5.012579043935767231e+01
1.600000000000000000e+01 -4.667051515345842461e+01 -5.135205766217108447e+01 -4.914944848997791382e+01
1.625000000000000000e+01 -4.866405026930915056e+01 -5.178852793086624473e+01 -4.944353591774459034e+01
1.650000000000000000e+01 -4.964552478416899106e+01 -5.197792699603127886e+01 -4.919447012915949102e+01
1.675000000000000000e+01 -4.612404658207218944e+01 -5.229643809086061879e+01 -4.979492263832427312e+01
1.700000000000000000e+01 -4.779015751573606963e+01 -5.172898968693172606e+01 -4.877019332795858020e+01
1.725000000000000000e+01 -4.792207836987091696e+01 -5.108118286735481917e+01 -4.896176993558846391e+01
1.750000000000000000e+01 -4.749878538626077074e+01 -5.235280464564124259e+01 -5.024309233059088342e+01
1.775000000000000000e+01 -4.811756851592946305e+01 -5.298035569524043353e+01 -4.878541613579753289e+01
1.800000000000000000e+01 -4.736872244870042437e+01 -5.173318139094550361e+01 -5.017234673955689317e+01
1.825000000000000000e+01 -5.051518671620694789e+01 -5.213348730528170449e+01 -5.123311935959587515e+01
1.850000000000000000e+01 -4.954214964966941182e+01 -5.226956643658763824e+01 -5.067026797667907800e+01
1.875000000000000000e+01 -4.781780370377585143e+01 -5.168694534434632004e+01 -5.020938593534710037e+01
1.900000000000000000e+01 -4.658368875962123923e+01 -5.237050528401056937e+01 -4.754414682234864387e+01
1.925000000000000000e+01 -4.705073808117298029e+01 -5.271170091722520823e+01 -5.078320663733941132e+01
1.950000000000000000e+01 -4.847518469594074020e+01 -5.502315951643934966e+01 -5.053582994645099546e+01
1.975000000000000000e+01 -4.749041286299170395e+01 -5.159660966655564351e+01 -4.893831375291655661e+01
2.000000000000000000e+01 -4.715632796797993365e+01 -5.206111870099785222e+01 -5.137413186693381562e+01
2.025000000000000000e+01 -4.749931462115815606e+01 -5.268093875178337981e+01 -4.810639820013611967e+01
2.050000000000000000e+01 -4.746231571810895389e+01 -5.291401925187703625e+01 -4.866522045873028190e+01
2.075000000000000000e+01 -5.087497105444155210e+01 -5.334529326227117707e+01 -4.927581144511453459e+01
2.100000000000000000e+01 -4.991207105534375899e+01 -5.272003521774528423e+01 -4.848723531063786396e+01
2.125000000000000000e+01 -4.862448473315687636e+01 -5.214621844162220299e+01 -4.995564189301616409e+01
2.150000000000000000e+01 -4.549257330349891504e+01 -5.500357454880012398e+01 -4.898607473165956350e+01
2.175000000000000000e+01 -4.658637779619002828e+01 -5.322640921326510011e+01 -5.107732958363149578e+01
2.200000000000000000e+01 -4.751654790436302278e+01 -5.342600741891653371e+01 -4.951916873584301015e+01
2.225000000000000000e+01 -4.863606536728512708e+01 -5.538718470687521034e+01 -4.966805346301493529e+01
2.250000000000000000e+01 -4.810695060982570226e+01 -5.380164793015114100e+01 -5.002521751676544426e+01
2.275000000000000000e+01 -4.663642087049031204e+01 -5.419439131306828017e+01 -5.017466055208182496e+01
2.300000000000000000e+01 -4.859758380119246368e+01 -5.421629785944808333e+01 -4.747303382109172532e+01
2.325000000000000000e+01 -4.971377882858737252e+01 -5.533958668099432998e+01 -5.021520221126805694e+01
2.350000000000000000e+01 -4.580902974897232838e+01 -5.442131456975159409e+01 -4.990679577847894421e+01
2.375000000000000000e+01 -4.687730634964406562e+01 -5.340456827351167846e+01 -4.921040023137838659e+01
2.400000000000000000e+01 -4.774041944319444042e+01 -5.347347125550512459e+01 -4.852029285991584118e+01
2.425000000000000000e+01 -4.669469510928708189e+01 -5.451680668411960795e+01 -4.995058453699552814e+01
2.450000000000000000e+01 -4.622532674153161025e+01 -5.627268996578023064e+01 -4.999406153431021238e+01
2.475000000000000000e+01 -4.780052448809917109e+01 -5.583049383941451538e+01 -5.009643214373564746e+01
2.500000000000000000e+01 -4.693240936832427934e+01 -5.615264462625840025e+01 -4.892712686098049346e+01
2.525000000000000000e+01 -4.747174888359601397e+01 -5.547450883223791607e+01 -4.905336759933911139e+01
2.550000000000000000e+01 -4.582315103423760405e+01 -5.237969034207607422e+01 -4.924642270061043092e+01
2.575000000000000000e+01 -4.664181658087363758e+01 -5.394595468792666537e+01 -4.994932747828669051e+01
2.600000000000000000e+01 -4.659605069105937503e+01 -5.593244416385785911e+01 -5.121316342668997379e+01
2.625000000000000000e+01 -4.728407584850572221e+01 -5.504887640022904804e+01 -4.972736771647226561e+01
2.650000000000000000e+01 -4.619875246617357334e+01 -5.619436887169612049e+01 -5.037725516583125085e+01
2.675000000000000000e+01 -4.635694560207754478e+01 -5.495871073551830222e+01 -4.918232313821652468e+01
2.700000000000000000e+01 -4.825014545813785105e+01 -5.565764196984845569e+01 -4.893051082109376893e+01
2.725000000000000000e+01 -4.692173054622162454e+01 -5.604935863654506534e+01 -4.901091479070426971e+01
2.750000000000000000e+01 -4.766215582135892959e+01 -5.550163873986271312e+01 -4.865980677624731499e+01
2.775000000000000000e+01 -4.566117227863611561e+01 -5.432690152711027309e+01 -4.803934557118982696e+01
2.800000000000000000e+01 -4.652022771240498145e+01 -5.548738676012750659e+01 -4.778245227897851066e+01
2.825000000000000000e+01 -4.663054984131925806e+01 -5.847523491855868372e+01 -4.997162339446995816e+01
2.850000000000000000e+01 -4.804982260801983784e+01 -5.547521150262421230e+01 -4.908032197950920761e+01
2.875000000000000000e+01 -4.801010028475639757e+01 -5.713976063418151341e+01 -4.965668765524854678e+01
2.900000000000000000e+01 -4.485956057683290510e+01 -5.634435489739899339e+01 -4.990094104133011399e+01
2.925000000000000000e+01 -4.663642938282247741e+01 -5.549136106901210042e+01 -4.825740714018232325e+01
2.950000000000000000e+01 -4.700520596418723329e+01 -5.472344033102289274e+01 -4.807203170457066221e+01
2.975000000000000000e+01 -4.713152424753988612e+01 -5.621280952591114044e+01 -5.105512878549972555e+01
3.000000000000000000e+01 -4.609444218501571555e+01 -5.678535430786130433e+01 -5.055239257795853547e+01
3.025000000000000000e+01 -4.534573655030170869e+01 -5.748126662540195753e+01 -4.955912592919703030e+01
3.050000000000000000e+01 -4.499221490153237113e+01 -5.755628270086420883e+01 -4.939592537830670693e+01
3.075000000000000000e+01 -4.854064375182536395e+01 -5.843776275586752433e+01 -4.829848083341766340e+01
3.100000000000000000e+01 -4.702842378379683197e+01 -5.737775090979597792e+01 -4.711468200071191603e+01
3.125000000000000000e+01 -4.655521401958370831e+01 -5.468574773930482991e+01 -4.890141473415911122e+01
3.150000000000000000e+01 -4.551192949029621815e+01 -5.748160504999026443e+01 -4.826203396805057366e+01
3.175000000000000000e+01 -4.650982289195442831e+01 -5.731308971460141066e+01 -5.117209186231207951e+01
3.200000000000000000e+01 -4.737407871576441210e+01 -5.794910261460049838e+01 -4.931786199617587840e+01
3.225000000000000000e+01 -4.710993334039300606e+01 -5.762076555139155687e+01 -5.078498340504884823e+01
3.250000000000000000e+01 -4.704895147281879986e+01 -5.870182279437581485e+01 -5.101506329466815259e+01
3.275000000000000000e+01 -4.574674209500987132e+01 -5.694599703211797959e+01 -4.741288202002126440e+01
3.300000000000000000e+01 -4.572923654008744165e+01 -5.746953592184046755e+01 -4.964262215493639019e+01
3.325000000000000000e+01 -4.527823432548573379e+01 -5.622660417953814260e+01 -5.188505033452507575e+01
3.350000000000000000e+01 -4.589545385620258600e+01 -5.654840160174934738e+01 -5.032593458622720561e+01
3.375000000000000000e+01 -4.430984524641342404e+01 -5.897314338448038740e+01 -4.901345167689235893e+01
3.400000000000000000e+01 -4.443837701473875512e+01 -5.635408875717209298e+01 -4.936684991798030353e+01
3.425000000000000000e+01 -4.576019386492863106e+01 -5.930527953268158114e+01 -4.933195252381970874e+01
3.450000000000000000e+01 -4.679927155499827762e+01 -5.892538255323974283e+01 -5.012486061450437802e+01
3.475000000000000000e+01 -4.466683888912611877e+01 -5.882678060270539078e+01 -4.892803582923934158e+01
3.500000000000000000e+01 -4.500241189695457678e+01 -5.760043640798826914e+01 -4.913004490891123766e+01
3.525000000000000000e+01 -4.743025896327795721e+01 -5.769929165374636426e+01 -5.056344064614589229e+01
3.550000000000000000e+01 -4.589065043621830853e+01 -5.803367762860109025e+01 -4.947267793612110154e+01
3.575000000000000000e+01 -4.387090551849315290e+01 -5.773447020680231390e+01 -5.020592774283029769e+01
3.600000000000000000e+01 -4.393669353960181212e+01 -5.929625466482567475e+01 -4.886828659987589418e+01
3.625000000000000000e+01 -4.540350885748665632e+01 -6.000160333521586153e+01 -5.075285700946621148e+01
3.650000000000000000e+01 -4.573109485976972621e+01 -5.917778102648995997e+01 -4.813192299388320095e+01
3.675000000000000000e+01 -4.413704311487276755e+01 -6.177700710521929750e+01 -4.885820521842251907e+01
3.700000000000000000e+01 -4.480127734154329033e+01 -5.682016130160087641e+01 -4.974178021994945453e+01
3.725000000000000000e+01 -4.411499665742832121e+01 -5.868720527416385835e+01 -4.823123962937911102e+01
3.750000000000000000e+01 -4.471158856895882394e+01 -6.029748198267384396e+01 -4.951117149753332569e+01
3.775000000000000000e+01 -4.480414813755533743e+01 -5.956730216845475923e+01 -4.945264824290244121e+01
3.800000000000000000e+01 -4.466280076366963669e+01 -6.164973214388783873e+01 -5.136284095914010095e+01
3.825000000000000000e+01 -4.412925901511923854e+01 -6.047078379654215752e+01 -5.018360423835349593e+01
3.850000000000000000e+01 -4.375839390458263978e+01 -6.097372756007312944e+01 -4.936699417444661009e+01
3.875000000000000000e+01 -4.433914677581080355e+01 -5.903115720141435219e+01 -5.029908521805019461e+01
3.900000000000000000e+01 -4.325458205306291148e+01 -5.856996077214656538e+01 -5.044262797564436340e+01
3.925000000000000000e+01 -4.334272439298332102e+01 -6.049728462555675179e+01 -5.018678477313154929e+01
3.950000000000000000e+01 -4.296250168923234014e+01 -6.109330503667494128e+01 -4.869384039096072314e+01
3.975000000000000000e+01 -4.335548422590894546e+01 -5.922942277342287554e+01 -5.085946699587478292e+01
4.000000000000000000e+01 -4.466385702708591765e+01 -6.065361161514725552e+01 -5.069260558801878602e+01
4.025000000000000000e+01 -4.324495989710044341e+01 -5.984701083349659712e+01 -5.036179999747944436e+01
4.050000000000000000e+01 -4.411827665532101150e+01 -6.075408381907362099e+01 -4.894408106885291687e+01
4.075000000000000000e+01 -4.409494330351814284e+01 -6.232645933285945716e+01 -4.993405754460543022e+01
4.100000000000000000e+01 -4.296730401031547331e+01 -6.110301505422296486e+01 -5.108434630901400908e+01
4.125000000000000000e+01 -4.370814244381998748e+01 -6.120640702091618124e+01 -5.069270687482823234e+01
4.150000000000000000e+01 -4.347885006414263387e+01 -6.184166859174595032e+01 -5.010407588912271848e+01
4.175000000000000000e+01 -4.301731969270853995e+01 -6.070477201628558106e+01 -4.868580004421090734e+01
4.200000000000000000e+01 -4.259568511203368502e+01 -6.050295292671015090e+01 -5.162448646180100553e+01
4.225000000000000000e+01 -4.287248553809703111e+01 -6.302712460004254069e+01 -5.025611361056223814e+01
4.250000000000000000e+01 -4.341719569177521976e+01 -6.079064898848457688e+01 -4.904016821043031626e+01
4.275000000000000000e+01 -4.351594889061021831e+01 -6.162319162244696713e+01 -4.965765473404918140e+01
4.300000000000000000e+01 -4.343451096953323542e+01 -6.236811286395954568e+01 -5.020387706013942619e+01
4.325000000000000000e+01 -4.309136382216884442e+01 -6.232560773533386111e+01 -4.886001379280713763e+01
4.350000000000000000e+01 -4.395013328859783996e+01 -6.006000557375190141e+01 -5.035630285414509899e+01
4.375000000000000000e+01 -4.360134163486586800e+01 -6.034796171435608159e+01 -5.061208551905970410e+01
4.400000000000000000e+01 -4.220845519344938168e+01 -6.161822850392707807e+01 -5.026196555218781015e+01
4.425000000000000000e+01 -4.101949703571112593e+01 -6.052769422245658149e+01 -5.053089418986020576e+01
4.450000000000000000e+01 -4.097800746723434173e+01 -6.184277816645880677e+01 -5.059286339179613634e+01
4.475000000000000000e+01 -4.039234072621765392e+01 -6.157344028182070872e+01 -5.195729607673351325e+01
4.500000000000000000e+01 -4.146493052958314962e+01 -6.217507018390862328e+01 -5.137306483302916860e+01
4.525000000000000000e+01 -3.986948315098862849e+01 -6.089909213855244730e+01 -4.906269416397545768e+01
4.550000000000000000e+01 -4.161972069869047175e+01 -6.160541410228816517e+01 -4.839415649264467589e+01
4.575000000000000000e+01 -3.958773583431252518e+01 -6.348710223207270076e+01 -4.920879225429752069e+01
4.600000000000000000e+01 -3.858921499527431820e+01 -6.241760123628406376e+01 -5.045910600667027524e+01
4.625000000000000000e+01 -3.862341014889512536e+01 -6.207020755954612667e+01 -4.972248009869522889e+01
4.650000000000000000e+01 -4.061823026918787605e+01 -6.453920709072778550e+01 -4.913203426731192280e+01
4.675000000000000000e+01 -3.916441472257545797e+01 -6.193783600314210247e+01 -5.049353060141147864e+01
4.700000000000000000e+01 -3.924099188098669089e+01 -6.261092295257597584e+01 -4.917036308104484732e+01
4.725000000000000000e+01 -3.668819985973547659e+01 -6.193611331200281711e+01 -5.117369877838637393e+01
4.750000000000000000e+01 -3.690118112016482854e+01 -6.306684744761117400e+01 -4.928531422560444497e+01
4.775000000000000000e+01 -3.498118136285867052e+01 -6.368016252698943447e+01 -5.188620122390165790e+01
4.800000000000000000e+01 -3.509652445445664881e+01 -6.390608884013835933e+01 -5.052518737996486919e+01
4.825000000000000000e+01 -3.207779921644952026e+01 -6.497822047361103159e+01 -4.905791703821175531e+01
4.850000000000000000e+01 -1.579762988264906731e+01 -6.345004093773410148e+01 -5.078320303004821312e+01
4.875000000000000000e+01 4.604324404286244743e+01 -6.552446518834786104e+01 -4.994444272812877728e+01
4.900000000000000000e+01 4.745475517346540073e+01 -6.632983867987611859e+01 -4.994513620639926188e+01
4.925000000000000000e+01 4.206255154026748500e+01 -6.670602252336897209e+01 -5.265523610639449004e+01
4.950000000000000000e+01 3.370825196726089246e+01 -6.787266077628382277e+01 -5.005742982927659313e+01
4.975000000000000000e+01 2.089106892577998664e+01 -6.822558067143938842e+01 -5.040278093564357675e+01
5.000000000000000000e+01 9.864928773928427930e+00 -6.836078515214312290e+01 -5.225380501833507907e+01
5.025000000000000000e+01 1.837825822139280696e+00 -7.118150191281148409e+01 -5.254424343609102976e+01
5.050000000000000000e+01 -4.339206293349459287e+00 -6.976638211267943745e+01 -5.309446512550793784e+01
5.075000000000000000e+01 -1.032491306932827158e+01 -6.759340401540913490e+01 -5.214126761344214600e+01
5.100000000000000000e+01 -1.680004654875239112e+01 -6.975587203629629585e+01 -5.313190966774178037e+01
5.125000000000000000e+01 -4.210281999295056465e+01 -6.724799630757044611e+01 -5.311925060957845801e+01
5.150000000000000000e+01 -5.876712309439489701e+01 -6.939382087098181273e+01 -5.302018387271747457e+01
5.175000000000000000e+01 -6.303178103142177946e+01 -6.961153951188170197e+01 -5.344220619626401003e+01
5.200000000000000000e+01 -6.420626077409426102e+01 -6.917992923680145623e+01 -5.366265423656732736e+01
5.225000000000000000e+01 -6.301364733088740877e+01 -6.969972570810500656e+01 -5.315323479017027353e+01
5.250000000000000000e+01 -6.457013142964092367e+01 -6.933317099566687602e+01 -5.475547349629711391e+01
5.275000000000000000e+01 -6.327532625195463112e+01 -6.979431746560305783e+01 -5.472734992049643665e+01
5.300000000000000000e+01 -6.496925622291637126e+01 -6.979473344228065912e+01 -5.403183897837224947e+01
5.325000000000000000e+01 -6.144373611893576026e+01 -6.809957199874921230e+01 -5.456221643847940328e+01
5.350000000000000000e+01 -6.087809020479468103e+01 -6.760370288040753906e+01 -5.490947957248115330e+01
5.375000000000000000e+01 -6.167203873848593787e+01 -6.911785503410997933e+01 -5.387269172462356437e+01
5.400000000000000000e+01 -6.161662262540927060e+01 -6.967962053367715214e+01 -5.433388849731787928e+01
5.425000000000000000e+01 -5.832257167518767460e+01 -7.021380278022824939e+01 -5.397109759043733845e+01
5.450000000000000000e+01 -5.904351887382768638e+01 -7.010928246400345643e+01 -5.463557230985205848e+01
5.475000000000000000e+01 -6.054388651977269831e+01 -6.988153250799257421e+01 -5.427355327023838782e+01
5.500000000000000000e+01 -5.866847551377900061e+01 -7.040035936830030039e+01 -5.477716121171418706e+01
5.525000000000000000e+01 -5.877443458083543959e+01 -6.793327138120774578e+01 -5.612957946716594648e+01
5.550000000000000000e+01 -5.767229491014197862e+01 -6.974087873037200325e+01 -5.515370406969491768e+01
5.575000000000000000e+01 -5.896477783870311384e+01 -6.988635827444240078e+01 -5.467718907584779942e+01
5.600000000000000000e+01 -5.570430098395943475e+01 -6.982688457857787512e+01 -5.599127128124330000e+01
5.625000000000000000e+01 -5.673254635848196159e+01 -6.815354926746650222e+01 -5.698529711616156845e+01
5.650000000000000000e+01 -5.578049115084196785e+01 -7.129235525000370899e+01 -5.645537677960190592e+01
5.675000000000000000e+01 -5.438549368088756353e+01 -6.912222508938602061e+01 -5.524717907398376582e+01
5.700000000000000000e+01 -5.356473289605415999e+01 -6.983723178071197424e+01 -5.513895196639897023e+01
5.725000000000000000e+01 -5.432983875191921186e+01 -6.938365329737720799e+01 -5.761243591871733827e+01
5.750000000000000000e+01 -5.354165179312840195e+01 -6.856898672857910526e+01 -5.534127185808121396e+01
5.775000000000000000e+01 -5.336144382942802622e+01 -6.874680945299026291e+01 -5.562019953817977580e+01
5.800000000000000000e+01 -5.329768876407442946e+01 -6.933218830760191054e+01 -5.823001550959702399e+01
5.825000000000000000e+01 -5.331814414006516500e+01 -6.898799849790121641e+01 -5.563071569511826198e+01
5.850000000000000000e+01 -5.162558091865881238e+01 -6.891376964712046060e+01 -5.872763732677335469e+01
5.875000000000000000e+01 -5.030907615344298733e+01 -6.790649820785186819e+01 -5.752741313437316251e+01
5.900000000000000000e+01 -4.990981831137454350e+01 -6.828437899704523772e+01 -5.860351265596084858e+01
5.925000000000000000e+01 -4.800677586118324314e+01 -6.775950687131231120e+01 -5.700761812019720054e+01
5.950000000000000000e+01 -4.962054461748526535e+01 -6.890885981588067466e+01 -5.855793455000863901e+01
5.975000000000000000e+01 -4.649494553837011779e+01 -6.962579149202154838e+01 -5.711084519612612809e+01
6.000000000000000000e+01 -4.775042189354275024e+01 -6.974344720856248614e+01 -5.772831883805913122e+01
6.025000000000000000e+01 -4.721762389303395935e+01 -7.060925212556679753e+01 -5.830396366773926786e+01
6.050000000000000000e+01 -4.709050183426136726e+01 -7.170240450940055155e+01 -5.825998890520713047e+01
6.075000000000000000e+01 -4.483199628143749749e+01 -6.961021227769698783e+01 -5.741810422005318060e+01
6.100000000000000000e+01 -4.782150928068412554e+01 -6.879359518356658043e+01 -5.933562271587683767e+01
6.125000000000000000e+01 -4.722593114511921897e+01 -6.994517836952732637e+01 -5.789960050055363894e+01
6.150000000000000000e+01 -4.652500366343645766e+01 -7.073149246780819510e+01 -5.855999238502550241e+01
6.175000000000000000e+01 -4.438657800951146726e+01 -6.844319714624430162e+01 -5.985790921880260385e+01
6.200000000000000000e+01 -4.542249089649050831e+01 -6.963426929782738739e+01 -5.957082798426207404e+01
6.225000000000000000e+01 -4.244063848604966438e+01 -6.826828526307265577e+01 -5.884356127440425155e+01
6.250000000000000000e+01 -4.255639316767868507e+01 -6.836232494620557532e+01 -5.880370886796700347e+01
6.275000000000000000e+01 -4.442822026081538667e+01 -7.126194745759592308e+01 -5.868659806558346048e+01
6.300000000000000000e+01 -4.381401560904200210e+01 -7.068804414158185523e+01 -5.785943478890030889e+01
6.325000000000000000e+01 -4.174351311937910936e+01 -6.837617764837781920e+01 -6.100831517738403420e+01
6.350000000000000000e+01 -4.249983090168599631e+01 -6.848768734177144779e+01 -5.806480304701198492e+01
6.375000000000000000e+01 -4.153324678734782083e+01 -7.070485101384565496e+01 -6.021988766050611730e+01
6.400000000000000000e+01 -4.056949940948415190e+01 -7.063591714075188577e+01 -5.916961716444849628e+01
6.425000000000000000e+01 -4.046012780403682996e+01 -7.005288923212555119e+01 -5.756278525171149596e+01
6.450000000000000000e+01 -4.008906117705078742e+01 -6.930356663152758756e+01 -5.865992801673848334e+01
6.475000000000000000e+01 -3.891010933209528844e+01 -6.975523415431261753e+01 -5.873786605070942102e+01
6.500000000000000000e+01 -3.961691124020817512e+01 -6.865371051743697706e+01 -6.054688808671830458e+01
6.525000000000000000e+01 -3.930337337992894220e+01 -6.791169334839733551e+01 -6.000558985086244945e+01
6.550000000000000000e+01 -3.665437411878318130e+01 -7.071796204765537652e+01 -6.034722657505187016e+01
6.575000000000000000e+01 -3.524606859681647109e+01 -7.009667988054590637e+01 -6.165226177318251644e+01
6.600000000000000000e+01 -3.426139559631423026e+01 -6.838538758527629113e+01 -5.657464459452996408e+01
6.625000000000000000e+01 -2.546255725493004718e+01 -7.067037955592178378e+01 -6.026604435371940127e+01
6.650000000000000000e+01 4.392558838674852950e+01 -7.019360295024968366e+01 -6.064794417581300223e+01
6.675000000000000000e+01 4.746652076178384760e+01 -6.923602930592015525e+01 -6.165365260623584476e+01
6.700000000000000000e+01 4.007361474279547053e+01 -6.952669612247694886e+01 -6.111702741504949188e+01
6.725000000000000000e+01 3.156322132672088543e+01 -6.922667430104669961e+01 -5.975699469140017328e+01
6.750000000000000000e+01 2.346252994494449595e+01 -7.011507087546870309e+01 -5.912031059337148520e+01
6.775000000000000000e+01 1.338143322376909339e+01 -6.920836489354225307e+01 -6.004748495174237632e+01
6.800000000000000000e+01 5.493477501324543155e+00 -7.119489968150878667e+01 -6.024899110377136680e+01
6.825000000000000000e+01 -1.893023013514314901e+00 -6.948413927121129063e+01 -6.075878554694435962e+01
